,nouns,animal
405,baggage,9.780582331586629e-06
1826,disease,9.770345968718175e-06
1309,concern,9.767160918272566e-06
4382,peak,9.763361049408559e-06
965,cemetery,9.755245628184639e-06
1550,crush,9.741412213770673e-06
2966,hose,9.718241017253604e-06
6248,town,9.69584743870655e-06
2509,frigate,9.670692634244915e-06
4197,original,9.665482139098458e-06
787,burial,9.644591045798734e-06
2549,gallery,9.642374607210513e-06
312,aspect,9.599781151337083e-06
3081,impression,9.592845344741363e-06
4139,offense,9.581196536601055e-06
994,challenge,9.57120573730208e-06
1259,commercial,9.558079909766093e-06
4615,poor,9.54365350480657e-06
5136,robotics,9.543124178890139e-06
5054,resistance,9.540003702568356e-06
6495,veteran,9.518002116237767e-06
4419,perennial,9.517039870843291e-06
6032,tanker,9.498244253336452e-06
3166,inspiration,9.495879567111842e-06
3546,location,9.480525477556512e-06
4126,occurrence,9.479791515332181e-06
6066,teenager,9.477324965700973e-06
4835,pyramid,9.464904906053562e-06
1929,dream,9.463830792810768e-06
5322,secret,9.459085049456917e-06
5630,sort,9.458868589717895e-06
4574,plume,9.447788215766195e-06
3672,mansion,9.441348993277643e-06
112,air,9.440717803954612e-06
4646,potential,9.41715006774757e-06
3834,mine,9.408549885847606e-06
3192,interaction,9.400217095389962e-06
2435,food,9.39244910114212e-06
1236,colony,9.390398190589622e-06
485,batter,9.362668606627267e-06
3067,immigrant,9.358828719996382e-06
3420,lawsuit,9.357419912703335e-06
1232,colonial,9.296960342908278e-06
695,bracket,9.289346053265035e-06
4815,punch,9.257623787561897e-06
1735,detector,9.255778422812e-06
379,award,9.24200958252186e-06
5712,spouse,9.238176971848588e-06
2959,hormone,9.234424396709073e-06
4392,peer,9.22797971725231e-06
4767,proprietor,9.214209057972766e-06
3203,interpretation,9.212221812049393e-06
4854,quiet,9.210448297380935e-06
1863,doc,9.209727977577131e-06
6577,wallet,9.20814727578545e-06
2536,furnace,9.207989933202043e-06
1178,clue,9.1978618002031e-06
4203,other,9.187989235215355e-06
537,bench,9.182479516312014e-06
6174,timber,9.178408618026879e-06
2962,horror,9.169983968604356e-06
3877,mob,9.166914423985872e-06
2954,hop,9.163662980427034e-06
5107,rice,9.150607183983084e-06
2859,hearing,9.119245078181848e-06
4019,nerve,9.11231563804904e-06
5200,sage,9.108848644245882e-06
239,apparatus,9.107485311687924e-06
5838,strap,9.102423064177856e-06
2430,folklore,9.091596439247951e-06
1921,drake,9.086698810278904e-06
4730,proctor,9.08133642951725e-06
5166,rubber,9.079144547285978e-06
2829,harvest,9.070577107195277e-06
2352,filter,9.060392585524824e-06
2278,fantasy,9.049106665770523e-06
4090,number,9.042170859174803e-06
6585,wardrobe,9.023985512612853e-06
2166,evaluation,9.023287930176593e-06
3036,hypothesis,9.01627845451003e-06
3794,methane,9.00933264347259e-06
4641,poster,9.005450010590721e-06
6457,vault,8.966945642896462e-06
6453,variation,8.961294952314347e-06
2630,glass,8.957355930760968e-06
6342,tub,8.943442480813246e-06
5948,surprise,8.88491194928065e-06
6343,tuba,8.882412657840177e-06
5743,stage,8.865766176313628e-06
2575,gateway,8.854882253217511e-06
1796,dip,8.819636605039705e-06
3121,infection,8.804299795883708e-06
2510,fright,8.794884706730954e-06
5786,step,8.784490091784392e-06
6145,thread,8.7745938799344e-06
1586,curve,8.77261845744215e-06
1919,drain,8.771364264248405e-06
4797,public,8.76918147696415e-06
3994,nation,8.765760867390782e-06
1701,dependency,8.755251656111795e-06
504,beat,8.749850167077966e-06
1596,cutting,8.74677971296478e-06
5766,state,8.746563253225759e-06
1772,diet,8.74230136105325e-06
5132,roast,8.736884410609491e-06
632,bond,8.730929039302282e-06
2419,flute,8.729796718398575e-06
3874,mixture,8.721259291633032e-06
1046,chess,8.717309356143232e-06
4218,outrage,8.715895091881976e-06
2136,equation,8.710460861038882e-06
1660,declaration,8.706582775630523e-06
2650,goal,8.701743354322389e-06
1626,dare,8.693424206285272e-06
4831,push,8.668909686093684e-06
6051,taxpayer,8.623912435723469e-06
4634,position,8.618017091066577e-06
3722,material,8.603105015936308e-06
6715,wonder,8.602891284681391e-06
5302,script,8.59731426317012e-06
2879,heir,8.596928637416568e-06
5507,situation,8.582200280216057e-06
1082,chow,8.548219739168417e-06
1837,display,8.536358109267894e-06
4258,pagoda,8.533078471373301e-06
4881,rage,8.528636499249842e-06
3813,migrant,8.518240065313876e-06
4864,rabbi,8.50656670081662e-06
2751,guest,8.494220310240053e-06
2515,front,8.484868885716423e-06
5495,sin,8.468126907246187e-06
5308,sea,8.458070624328684e-06
1841,dispute,8.45315935293911e-06
5476,signature,8.447687832813244e-06
1355,constitution,8.42758709040936e-06
867,cap,8.414046533289365e-06
6706,wit,8.410533155256417e-06
5566,snap,8.401338163821492e-06
1813,discipline,8.388200512854382e-06
2922,historian,8.383753993257415e-06
1034,cheek,8.380980034417007e-06
3108,index,8.380204235436395e-06
1155,clip,8.369494935323019e-06
3538,loaf,8.360280844499357e-06
4289,papa,8.336745850101579e-06
3335,kind,8.33414560474921e-06
968,cent,8.32007390272338e-06
515,beer,8.31189754535444e-06
2913,hike,8.311208148370497e-06
3413,laugh,8.303055437863804e-06
2907,hierarchy,8.294492545246612e-06
5823,stop,8.283906936412677e-06
2636,glimpse,8.276160770037677e-06
5106,ribbon,8.27320218377281e-06
3820,milk,8.272760169347748e-06
3890,modification,8.27258645585971e-06
3694,marker,8.245279786933679e-06
5258,scanner,8.244665878009982e-06
2201,exercise,8.237136171374004e-06
6380,twitter,8.232103027694393e-06
5691,spiral,8.229771992773749e-06
4116,objective,8.22916717879707e-06
3617,magazine,8.225440069509204e-06
3954,movement,8.225134479289409e-06
2566,garment,8.223911208915524e-06
866,canvas,8.216510650527198e-06
184,analysis,8.215271918743383e-06
2979,hour,8.21025878394721e-06
4464,physical,8.17584168544272e-06
5941,surface,8.167986379703507e-06
6726,work,8.162005542544648e-06
5700,spokesman,8.151496331265662e-06
1382,control,8.137515578710008e-06
4770,prosecutor,8.11253357824171e-06
5929,supermarket,8.110258931992576e-06
1913,draft,8.09850371297216e-06
1938,drive,8.088068170764018e-06
4781,provider,8.075713594735134e-06
6789,zero,8.061031621764414e-06
6338,trustee,8.054784302657936e-06
5033,representation,8.054568752413616e-06
188,anarchy,8.053039891819935e-06
90,affiliate,8.039128260861617e-06
4937,rear,8.01373153080931e-06
4708,principle,8.013677870621905e-06
3319,keyboard,8.008390977920499e-06
4172,opposition,8.001862624951173e-06
5498,singular,7.991156962816603e-06
6144,thousand,7.990135600266512e-06
2191,excerpt,7.979922884260304e-06
1147,cleric,7.977610039233696e-06
6298,treasure,7.97679695097031e-06
6520,violation,7.918994015199132e-06
5418,shin,7.894396730989683e-06
4060,noise,7.888075742812362e-06
1486,crate,7.876844392740168e-06
6407,uniform,7.868923603382427e-06
1773,difference,7.855516741983593e-06
5114,right,7.85173506301362e-06
2957,horde,7.838529199943878e-06
2705,grant,7.82736242399551e-06
2507,friendship,7.823137821105774e-06
6077,temple,7.816082870704122e-06
224,antigen,7.81170092523098e-06
1336,connection,7.808245754858945e-06
3548,locker,7.798779734002892e-06
4989,register,7.797648322593886e-06
6441,valley,7.78905723564094e-06
1541,crowd,7.788195034663659e-06
3926,morphology,7.770034244458657e-06
1455,country,7.765730515529867e-06
162,alto,7.754547368676867e-06
3207,intervention,7.751323209959082e-06
3459,lens,7.75014177634148e-06
5893,suburb,7.721767360635567e-06
6339,truth,7.720913345110603e-06
3424,layout,7.720199391769711e-06
2358,fine,7.71300165069988e-06
700,brand,7.70249062043149e-06
1099,cinder,7.696095053688623e-06
219,anterior,7.693232873862144e-06
2198,execution,7.689806807320565e-06
5326,section,7.679818736505695e-06
356,attraction,7.671254024899099e-06
2729,grey,7.6674068623106e-06
6361,turn,7.658257345610764e-06
971,centre,7.652760359633248e-06
5337,selection,7.647397978871595e-06
4256,pagan,7.645516234333627e-06
5438,shoot,7.6262040238361806e-06
4687,press,7.625302259839373e-06
3522,list,7.620758424309315e-06
322,assignment,7.616376933583524e-06
6358,turf,7.600581284350483e-06
4135,odyssey,7.599428045068635e-06
4260,pain,7.596609975735191e-06
1371,continent,7.5918228503724094e-06
4507,pink,7.581787031085696e-06
2027,effect,7.573497896373738e-06
3070,impact,7.563450253655901e-06
3876,moat,7.54672100811149e-06
799,businessman,7.5396851570985746e-06
2550,galley,7.534883479820564e-06
6034,tap,7.531083156209206e-06
4740,profile,7.530465609306702e-06
2471,fort,7.524822649429552e-06
6449,vanity,7.5146681410842575e-06
3490,light,7.511623607570073e-06
5911,summary,7.50822118789074e-06
5675,speech,7.500334504584316e-06
4849,question,7.455058494088007e-06
5015,remote,7.441044090228388e-06
5491,simple,7.437248314090539e-06
5778,stealth,7.435446605086327e-06
674,bouquet,7.435028692270862e-06
2051,eleventh,7.430371169903083e-06
3441,left,7.4263830356358085e-06
1859,divine,7.422333055728814e-06
5468,sidewalk,7.416326297970954e-06
5455,shower,7.409030331473332e-06
4972,reduction,7.4076383498322684e-06
2628,glance,7.3955538937298115e-06
1041,chemical,7.381588147836737e-06
3331,kilometer,7.373427251877729e-06
2207,existence,7.372153959295247e-06
290,arrangement,7.3687442636583e-06
2902,heterosexual,7.358597940765321e-06
6022,talking,7.353827186307171e-06
1608,dad,7.352452485065442e-06
1039,chef,7.351422027568333e-06
1869,documentary,7.350146461249096e-06
1313,condition,7.350132364081219e-06
5169,ruby,7.344085133809131e-06
492,beach,7.342278422584059e-06
3223,investor,7.337798251683125e-06
307,ash,7.336524504353292e-06
1805,dirt,7.333502708206652e-06
4267,palace,7.324025773414178e-06
1609,daddy,7.317288236663444e-06
1808,disagreement,7.314874437724939e-06
3202,internet,7.3144342422892805e-06
6004,tablet,7.313807145692408e-06
123,airport,7.30016245142906e-06
5037,republican,7.294330771401292e-06
1370,context,7.26550479157595e-06
6041,task,7.2431316766596865e-06
2709,graphic,7.241529146995163e-06
524,behaviour,7.239789283630671e-06
435,bank,7.238815669552423e-06
3872,mix,7.232908956211759e-06
5207,salad,7.2300945248571225e-06
908,carry,7.225951776490547e-06
3769,memory,7.223471584438812e-06
4636,possibility,7.219346571218921e-06
5186,rush,7.213606750156032e-06
667,bottom,7.195193120423937e-06
4817,punishment,7.193738838395802e-06
5862,studio,7.152147645683726e-06
980,certificate,7.141065452742623e-06
3334,kinase,7.135075520636747e-06
3478,license,7.123849627532763e-06
5008,religion,7.117317181837279e-06
6294,trash,7.114907930372283e-06
4939,reasoning,7.111875675036572e-06
4401,pendant,7.108776571840281e-06
6126,theory,7.105753866198938e-06
5463,side,7.104059932316886e-06
6149,thrill,7.096320132404799e-06
62,address,7.065850240906002e-06
2560,gap,7.056813046801835e-06
785,bureau,7.055480182316387e-06
5046,reservation,7.049924988677958e-06
260,apron,7.049467512842966e-06
91,affinity,7.020684734015958e-06
3273,joey,7.006638952589128e-06
1322,confidence,7.005610314081423e-06
5759,standing,6.992213911871659e-06
1884,dome,6.9858820097579155e-06
3991,napkin,6.971706170588732e-06
805,butter,6.9716393227281515e-06
3224,invitation,6.962762199691497e-06
6503,vice,6.953611773496959e-06
5749,stall,6.926019523234572e-06
6464,vegetation,6.924250101292273e-06
1128,class,6.9230745793902315e-06
1363,contact,6.907536771905143e-06
3193,interchange,6.9036250351928174e-06
4669,prefix,6.903078883624403e-06
4297,paradise,6.900024800415849e-06
5746,staircase,6.86837347529945e-06
780,bunch,6.861505880806362e-06
3037,ice,6.8607200773840304e-06
4598,polish,6.859392215119442e-06
3987,nail,6.855063020339003e-06
4346,patch,6.84779752191389e-06
1311,conclusion,6.8472941165964585e-06
343,atrium,6.845270036137663e-06
398,bacon,6.842020411568228e-06
4119,observation,6.838731678726617e-06
2160,ethernet,6.837766704848036e-06
5357,sensitivity,6.8309363996377215e-06
313,asphalt,6.8298550104373135e-06
809,buyer,6.824652700743172e-06
4873,radar,6.8015610850125086e-06
3612,macro,6.797825790272327e-06
5365,sequel,6.794080036343075e-06
2592,gender,6.777822818548884e-06
4115,objection,6.771368589397753e-06
4462,phrase,6.770503205189016e-06
1835,dispatch,6.769845185772283e-06
1263,commodity,6.7605546973936725e-06
4700,pride,6.757099527021637e-06
1340,consensus,6.75526962368167e-06
418,balcony,6.754516107321251e-06
1180,clutch,6.7537298491515685e-06
6456,vase,6.73283648211509e-06
4765,proposal,6.732393103447976e-06
6297,tray,6.704956376779592e-06
3310,keep,6.698398919979809e-06
1725,dessert,6.6909865381603595e-06
523,behavior,6.689072506560478e-06
3783,mess,6.680956630589208e-06
1091,chuck,6.677052624581847e-06
4389,pedal,6.672290965070715e-06
5530,slate,6.671642040601e-06
1376,contractor,6.668855803582119e-06
2342,fight,6.6641068769968115e-06
1689,democracy,6.651458988926606e-06
6466,veil,6.649993338214699e-06
1183,coal,6.6459547269914765e-06
1290,compliment,6.632614258705871e-06
53,activity,6.60354271531105e-06
4909,rap,6.603284873563098e-06
3264,jewel,6.603215751965763e-06
1369,contest,6.592657427972881e-06
6734,workshop,6.589873009943403e-06
2579,gauge,6.585160917893518e-06
3726,matrix,6.566579031641595e-06
2432,following,6.5611143327259924e-06
2206,exile,6.560100246133516e-06
5091,reverse,6.554566425620578e-06
4364,patron,6.551872957061278e-06
4814,pun,6.548074907186674e-06
3477,licence,6.546276381413918e-06
6574,walkway,6.5441795413789805e-06
5369,sermon,6.5419767452112865e-06
4618,poppy,6.538877187267644e-06
3469,lever,6.535080046887742e-06
1899,doubling,6.534400654345518e-06
4034,newsletter,6.533859050250612e-06
4014,neighbourhood,6.531522103614407e-06
5043,research,6.530843165819533e-06
6355,tunic,6.527873210870894e-06
6548,volleyball,6.508913429570384e-06
1231,colon,6.492855845863232e-06
470,basin,6.490936357295141e-06
488,battle,6.484601271949941e-06
5527,slang,6.4837850004551e-06
934,catalogue,6.4835312514333054e-06
4165,opinion,6.481082891696133e-06
1330,congo,6.476430371549213e-06
4345,pat,6.475467216660036e-06
5867,stupidity,6.461088105425006e-06
4981,refuge,6.458974894485436e-06
1324,configuration,6.456123628595378e-06
5220,sample,6.45606814941857e-06
1578,currency,6.446304269047687e-06
1824,discussion,6.443218808271922e-06
3660,mango,6.437666797864949e-06
3004,hundred,6.428831511584576e-06
5754,stance,6.419832061510533e-06
3212,intuition,6.416526503016939e-06
1781,digging,6.413075880118413e-06
4833,put,6.399323865480255e-06
3181,insurrection,6.3779866650293116e-06
636,bonfire,6.3762845456949435e-06
1638,day,6.375657903845422e-06
467,basement,6.3596626205253415e-06
2063,email,6.357849088090006e-06
2153,essential,6.349862360366387e-06
1830,disgust,6.344977919070516e-06
380,awareness,6.344898338284111e-06
3281,journey,6.340102572721662e-06
1348,consistency,6.337726972560631e-06
1241,columnist,6.331715667329263e-06
1787,dime,6.324546120595187e-06
828,cake,6.322085937426891e-06
5589,society,6.31164584774524e-06
2319,fender,6.310634944384219e-06
1138,clay,6.30789099886897e-06
2310,feeding,6.304006092250347e-06
6156,thump,6.300394034042256e-06
60,addiction,6.295786988630425e-06
3075,implementation,6.294574177445611e-06
3740,means,6.287200903898338e-06
1485,crash,6.276555268414086e-06
5410,sheet,6.274951374507509e-06
272,architecture,6.27182771495427e-06
5086,revelation,6.256964297790546e-06
4856,quilt,6.250326350709656e-06
6621,way,6.245250006031711e-06
84,adviser,6.233533440536121e-06
2475,fortune,6.230365670489846e-06
6060,technician,6.222634965524776e-06
4990,registration,6.208657396200579e-06
4527,pizza,6.184829089761479e-06
6587,warlock,6.184599442349281e-06
2426,fog,6.180808213684941e-06
5317,season,6.179593583510723e-06
2409,floor,6.171513632580172e-06
1133,clause,6.1617279243364464e-06
4252,packet,6.158149972179672e-06
6618,wave,6.158050382509828e-06
1276,compassion,6.147417934698751e-06
6525,virtue,6.147183739813045e-06
4827,purpose,6.145853149064351e-06
692,bra,6.144399321783567e-06
4582,podcast,6.138642220321344e-06
902,carpet,6.1376235862553585e-06
6056,teammate,6.136131105449749e-06
4366,patty,6.1296332205529325e-06
5407,sheath,6.122102604422253e-06
2178,evil,6.118553756095935e-06
1295,composition,6.093944193708012e-06
9,ability,6.09306607657345e-06
5914,sun,6.092340754548786e-06
2380,fit,6.0856104937556665e-06
1719,design,6.084177130105672e-06
6519,viola,6.0818738347734325e-06
1254,command,6.054281584511045e-06
694,bracelet,6.045529062248534e-06
3844,minister,6.0434826991695445e-06
3807,middle,6.04327533437754e-06
3296,junk,6.03657053943607e-06
3438,lecture,6.032898454577662e-06
1480,craftsman,6.031684733898146e-06
2301,feast,6.025521543051582e-06
5710,spot,6.021620720275678e-06
5314,search,6.01685633228044e-06
1848,distortion,6.0116603890492115e-06
1257,comment,5.993216291244607e-06
6280,transformation,5.987269105389714e-06
2075,emission,5.981801223242655e-06
3504,limo,5.979291927360464e-06
6366,turret,5.971758127998328e-06
2468,former,5.9707899708882906e-06
3064,imagination,5.9645581131917424e-06
69,admission,5.961833721812582e-06
423,ballot,5.945617886027321e-06
3098,incident,5.935058197792387e-06
2255,fact,5.92946298638708e-06
4778,protest,5.928219252382405e-06
5264,scenery,5.927812253503362e-06
5633,sound,5.923596290813293e-06
6277,transaction,5.9175717979087494e-06
2910,highland,5.917210728512146e-06
355,attorney,5.915539986744989e-06
5342,seller,5.899045390833635e-06
410,bait,5.898673862247961e-06
4927,reaction,5.897183655179106e-06
5611,somebody,5.892393346584868e-06
124,airship,5.880974185856758e-06
3665,manifestation,5.869248070666799e-06
5026,replica,5.866997980774613e-06
3873,mixer,5.859035809407942e-06
2118,entry,5.857309588463977e-06
2537,furniture,5.829001565871295e-06
1891,doorbell,5.828523626405513e-06
1625,danger,5.821929335070308e-06
6186,tip,5.817478267999832e-06
3218,inverse,5.804388365504565e-06
6326,troop,5.803481144539546e-06
1006,chaplain,5.802711712021846e-06
4096,nursery,5.793571290269028e-06
1299,compromise,5.776110356237041e-06
4766,proposition,5.772084932686994e-06
3837,mini,5.760432486567879e-06
360,audit,5.759558462159475e-06
1070,chocolate,5.755875008617295e-06
1524,crisis,5.7500806178723e-06
